# Measured transfer FRF for the exponentially tapered rod - accelerance in m/(s^2 N)
# frequency(Hz) real(accelerance) imag(accelerance)
2.39770e+03 -4.96785e+00 2.86444e-01
2.39840e+03 -4.98362e+00 2.89099e-01
2.39920e+03 -4.96013e+00 3.03375e-01
2.40000e+03 -4.95686e+00 2.96228e-01
2.40080e+03 -4.98742e+00 3.07665e-01
2.40160e+03 -4.97629e+00 3.07850e-01
2.40230e+03 -5.00158e+00 3.19931e-01
2.40310e+03 -4.99657e+00 3.03853e-01
2.40390e+03 -4.99737e+00 3.13532e-01
2.40470e+03 -5.01932e+00 3.16668e-01
2.40550e+03 -5.03871e+00 3.20541e-01
2.40630e+03 -5.03154e+00 3.45663e-01
2.40700e+03 -5.05712e+00 3.35007e-01
2.40780e+03 -5.03625e+00 3.29211e-01
2.40860e+03 -5.04443e+00 3.40357e-01
2.40940e+03 -5.07726e+00 3.42572e-01
2.41020e+03 -5.09295e+00 3.24883e-01
2.41090e+03 -5.08544e+00 3.47582e-01
2.41170e+03 -5.08869e+00 3.46912e-01
2.41250e+03 -5.11164e+00 3.43995e-01
2.41330e+03 -5.10682e+00 3.49939e-01
2.41410e+03 -5.14022e+00 3.71161e-01
2.41480e+03 -5.13437e+00 3.61732e-01
2.41560e+03 -5.14874e+00 3.80810e-01
2.41640e+03 -5.13921e+00 3.51257e-01
2.41720e+03 -5.13976e+00 3.88264e-01
2.41800e+03 -5.15181e+00 4.03647e-01
2.41880e+03 -5.15378e+00 4.02896e-01
2.41950e+03 -5.17386e+00 3.88117e-01
2.42030e+03 -5.19865e+00 4.03665e-01
2.42110e+03 -5.18863e+00 3.86492e-01
2.42190e+03 -5.21969e+00 4.21800e-01
2.42270e+03 -5.23299e+00 4.24714e-01
2.42340e+03 -5.22659e+00 4.13178e-01
2.42420e+03 -5.23808e+00 4.04887e-01
2.42500e+03 -5.26012e+00 4.16752e-01
2.42580e+03 -5.26610e+00 4.20926e-01
2.42660e+03 -5.28040e+00 4.47121e-01
2.42730e+03 -5.29177e+00 4.35992e-01
2.42810e+03 -5.32114e+00 4.49634e-01
2.42890e+03 -5.30486e+00 4.42665e-01
2.42970e+03 -5.33650e+00 4.47180e-01
2.43050e+03 -5.34152e+00 4.73899e-01
2.43130e+03 -5.33230e+00 4.81524e-01
2.43200e+03 -5.32863e+00 4.65257e-01
2.43280e+03 -5.35275e+00 4.91849e-01
2.43360e+03 -5.36936e+00 4.99046e-01
2.43440e+03 -5.37383e+00 4.98515e-01
2.43520e+03 -5.38897e+00 5.00869e-01
2.43590e+03 -5.42100e+00 5.31534e-01
2.43670e+03 -5.41820e+00 4.99770e-01
2.43750e+03 -5.43374e+00 5.32783e-01
2.43830e+03 -5.44479e+00 5.54982e-01
2.43910e+03 -5.42611e+00 5.71265e-01
2.43980e+03 -5.44248e+00 5.48029e-01
2.44060e+03 -5.46916e+00 5.82554e-01
2.44140e+03 -5.45893e+00 6.03636e-01
2.44220e+03 -5.50636e+00 6.04990e-01
2.44300e+03 -5.50320e+00 6.27010e-01
2.44380e+03 -5.49214e+00 6.04398e-01
2.44450e+03 -5.53681e+00 6.36714e-01
2.44530e+03 -5.49526e+00 6.49434e-01
2.44610e+03 -5.51280e+00 7.15988e-01
2.44690e+03 -5.55886e+00 6.54000e-01
2.44770e+03 -5.54316e+00 6.95350e-01
2.44840e+03 -5.58372e+00 7.05388e-01
2.44920e+03 -5.56919e+00 7.13430e-01
2.45000e+03 -5.57714e+00 7.87786e-01
2.45080e+03 -5.60307e+00 7.86463e-01
2.45160e+03 -5.59983e+00 7.69073e-01
2.45230e+03 -5.60428e+00 8.03596e-01
2.45310e+03 -5.61831e+00 8.08610e-01
2.45390e+03 -5.60783e+00 8.48105e-01
2.45470e+03 -5.59532e+00 8.51208e-01
2.45550e+03 -5.60851e+00 8.75262e-01
2.45630e+03 -5.63010e+00 8.79636e-01
2.45700e+03 -5.64184e+00 8.97618e-01
2.45780e+03 -5.62520e+00 9.54461e-01
2.45860e+03 -5.62488e+00 9.32201e-01
2.45940e+03 -5.64415e+00 1.00029e+00
2.46020e+03 -5.57548e+00 1.01324e+00
2.46090e+03 -5.57495e+00 9.81007e-01
2.46170e+03 -5.63110e+00 1.05078e+00
2.46250e+03 -5.65233e+00 1.10485e+00
2.46330e+03 -5.58412e+00 1.09050e+00
2.46410e+03 -5.56510e+00 1.12414e+00
2.46480e+03 -5.54113e+00 1.16366e+00
2.46560e+03 -5.58768e+00 1.14902e+00
2.46640e+03 -5.54793e+00 1.13378e+00
2.46720e+03 -5.49866e+00 1.20292e+00
2.46800e+03 -5.53643e+00 1.19297e+00
2.46880e+03 -5.45560e+00 1.25551e+00
2.46950e+03 -5.51504e+00 1.23074e+00
2.47030e+03 -5.39093e+00 1.25153e+00
2.47110e+03 -5.44058e+00 1.24406e+00
2.47190e+03 -5.39707e+00 1.29174e+00
2.47270e+03 -5.37147e+00 1.30744e+00
2.47340e+03 -5.35574e+00 1.27493e+00
2.47420e+03 -5.31595e+00 1.27625e+00
2.47500e+03 -5.27113e+00 1.24993e+00
2.47580e+03 -5.27258e+00 1.23376e+00
2.47660e+03 -5.21329e+00 1.26894e+00
2.47730e+03 -5.21411e+00 1.23641e+00
2.47810e+03 -5.17371e+00 1.26409e+00
2.47890e+03 -5.15873e+00 1.24612e+00
2.47970e+03 -5.14089e+00 1.23991e+00
2.48050e+03 -5.09657e+00 1.20290e+00
2.48130e+03 -5.13256e+00 1.21234e+00
2.48200e+03 -5.13861e+00 1.15992e+00
2.48280e+03 -5.09802e+00 1.13114e+00
2.48360e+03 -5.10675e+00 1.14711e+00
2.48440e+03 -5.03949e+00 1.09510e+00
2.48520e+03 -5.06005e+00 1.08755e+00
2.48590e+03 -5.07878e+00 1.00931e+00
2.48670e+03 -5.07779e+00 1.02294e+00
2.48750e+03 -5.03434e+00 1.00870e+00
2.48830e+03 -5.09180e+00 1.00174e+00
2.48910e+03 -5.05402e+00 9.94308e-01
2.48980e+03 -5.06431e+00 9.29475e-01
2.49060e+03 -5.08711e+00 9.25403e-01
2.49140e+03 -5.08543e+00 8.53747e-01
2.49220e+03 -5.12327e+00 8.53664e-01
2.49300e+03 -5.08270e+00 8.75194e-01
2.49380e+03 -5.10017e+00 8.35185e-01
2.49450e+03 -5.10129e+00 8.30798e-01
2.49530e+03 -5.14047e+00 8.06814e-01
2.49610e+03 -5.16707e+00 7.97135e-01
2.49690e+03 -5.15714e+00 7.45911e-01
2.49770e+03 -5.15135e+00 7.31311e-01
2.49840e+03 -5.18294e+00 7.29337e-01
2.49920e+03 -5.18913e+00 7.21897e-01
2.50000e+03 -5.22781e+00 7.15191e-01
2.50080e+03 -5.21517e+00 6.92147e-01
2.50160e+03 -5.24892e+00 6.81715e-01
2.50230e+03 -5.25728e+00 6.48307e-01
2.50310e+03 -5.27948e+00 6.52916e-01
2.50390e+03 -5.30151e+00 6.34982e-01
2.50470e+03 -5.32545e+00 6.19001e-01
2.50550e+03 -5.35880e+00 6.24774e-01
2.50630e+03 -5.36906e+00 6.11728e-01
2.50700e+03 -5.40666e+00 6.22703e-01
2.50780e+03 -5.42641e+00 5.69381e-01
2.50860e+03 -5.42685e+00 5.94337e-01
2.50940e+03 -5.42974e+00 5.92736e-01
2.51020e+03 -5.46460e+00 5.76281e-01
2.51090e+03 -5.46821e+00 5.97901e-01
2.51170e+03 -5.46510e+00 5.72476e-01
2.51250e+03 -5.51533e+00 5.75791e-01
2.51330e+03 -5.52187e+00 5.54076e-01
2.51410e+03 -5.56942e+00 5.33331e-01
2.51480e+03 -5.57112e+00 5.58036e-01
2.51560e+03 -5.59918e+00 5.57885e-01
2.51640e+03 -5.60072e+00 5.44221e-01
2.51720e+03 -5.64056e+00 5.33189e-01
2.51800e+03 -5.62688e+00 5.43790e-01
2.51880e+03 -5.67887e+00 5.33811e-01
2.51950e+03 -5.66631e+00 5.30635e-01
2.52030e+03 -5.69364e+00 5.43221e-01
2.52110e+03 -5.70411e+00 5.17107e-01
2.52190e+03 -5.74677e+00 5.25019e-01
2.52270e+03 -5.74401e+00 5.47015e-01
2.52340e+03 -5.77555e+00 5.44933e-01
2.52420e+03 -5.78568e+00 5.40796e-01
2.52500e+03 -5.81571e+00 5.10854e-01
2.52580e+03 -5.81137e+00 5.44220e-01
2.52660e+03 -5.83360e+00 5.08322e-01
2.52730e+03 -5.84110e+00 5.37750e-01
2.52810e+03 -5.86866e+00 5.36155e-01
2.52890e+03 -5.88147e+00 5.31116e-01
2.52970e+03 -5.89201e+00 5.29994e-01
2.53050e+03 -5.93901e+00 5.32132e-01
2.53130e+03 -5.96349e+00 5.52167e-01
2.53200e+03 -5.96404e+00 5.40671e-01
2.53280e+03 -5.97140e+00 5.23480e-01
2.53360e+03 -6.00286e+00 5.38909e-01
2.53440e+03 -6.01518e+00 5.60129e-01
2.53520e+03 -6.06034e+00 5.28079e-01
2.53590e+03 -6.04739e+00 5.15255e-01
2.53670e+03 -6.08733e+00 5.49706e-01
2.53750e+03 -6.10365e+00 5.28633e-01
2.53830e+03 -6.10602e+00 5.41725e-01
2.53910e+03 -6.12214e+00 5.39925e-01
2.53980e+03 -6.12908e+00 5.59947e-01
2.54060e+03 -6.16724e+00 5.23298e-01
2.54140e+03 -6.18304e+00 5.60525e-01
2.54220e+03 -6.19718e+00 5.56354e-01
2.54300e+03 -6.20924e+00 5.65085e-01
2.54380e+03 -6.22531e+00 5.41359e-01
2.54450e+03 -6.23894e+00 5.40351e-01
2.54530e+03 -6.25546e+00 5.37382e-01
2.54610e+03 -6.29797e+00 5.77594e-01
2.54690e+03 -6.28521e+00 5.55412e-01
2.54770e+03 -6.33731e+00 5.71165e-01
2.54840e+03 -6.33221e+00 5.55111e-01
2.54920e+03 -6.36397e+00 5.50061e-01
2.55000e+03 -6.36002e+00 5.68736e-01
2.55080e+03 -6.41261e+00 5.72310e-01
2.55160e+03 -6.40674e+00 5.69532e-01
2.55230e+03 -6.44130e+00 5.68072e-01
2.55310e+03 -6.46378e+00 5.90525e-01
2.55390e+03 -6.48224e+00 5.73963e-01
2.55470e+03 -6.51242e+00 5.70909e-01
2.55550e+03 -6.51089e+00 5.93683e-01
2.55630e+03 -6.53901e+00 5.82441e-01
2.55700e+03 -6.53616e+00 6.00589e-01
2.55780e+03 -6.59519e+00 5.87445e-01
2.55860e+03 -6.60280e+00 6.03226e-01
2.55940e+03 -6.60884e+00 5.87498e-01
2.56020e+03 -6.62752e+00 6.00819e-01
2.56090e+03 -6.63113e+00 6.15151e-01
2.56170e+03 -6.68057e+00 5.89174e-01
2.56250e+03 -6.70200e+00 6.09930e-01
2.56330e+03 -6.72513e+00 6.22688e-01
2.56410e+03 -6.74100e+00 6.03990e-01
2.56480e+03 -6.75796e+00 6.29297e-01
2.56560e+03 -6.76728e+00 6.34930e-01
2.56640e+03 -6.82037e+00 5.89509e-01
2.56720e+03 -6.81143e+00 6.22286e-01
2.56800e+03 -6.85388e+00 6.22546e-01
2.56880e+03 -6.84250e+00 6.10677e-01
2.56950e+03 -6.90639e+00 6.35824e-01
2.57030e+03 -6.89548e+00 6.17831e-01
2.57110e+03 -6.93524e+00 6.17734e-01
2.57190e+03 -6.93842e+00 6.32666e-01
2.57270e+03 -6.97005e+00 6.28192e-01
2.57340e+03 -6.99439e+00 6.36540e-01
2.57420e+03 -6.99957e+00 6.46867e-01
2.57500e+03 -7.05307e+00 6.49328e-01
2.57580e+03 -7.06139e+00 6.69985e-01
2.57660e+03 -7.09468e+00 6.54407e-01
2.57730e+03 -7.08570e+00 6.63557e-01
2.57810e+03 -7.12106e+00 6.49320e-01
2.57890e+03 -7.15174e+00 6.81077e-01
2.57970e+03 -7.16466e+00 6.77260e-01
2.58050e+03 -7.19783e+00 6.65188e-01
2.58130e+03 -7.22886e+00 6.84601e-01
2.58200e+03 -7.22504e+00 6.72791e-01
2.58280e+03 -7.26002e+00 6.81160e-01
2.58360e+03 -7.26679e+00 6.99712e-01
2.58440e+03 -7.31418e+00 6.79803e-01
2.58520e+03 -7.33067e+00 7.01989e-01
2.58590e+03 -7.36481e+00 7.20828e-01
2.58670e+03 -7.40522e+00 6.92176e-01
2.58750e+03 -7.38890e+00 7.12772e-01
2.58830e+03 -7.43165e+00 7.19514e-01
2.58910e+03 -7.45295e+00 7.36021e-01
2.58980e+03 -7.48496e+00 7.16764e-01
2.59060e+03 -7.50421e+00 7.35795e-01
2.59140e+03 -7.52728e+00 7.30098e-01
2.59220e+03 -7.55844e+00 7.66426e-01
2.59300e+03 -7.56234e+00 7.45492e-01
2.59380e+03 -7.59775e+00 7.62374e-01
2.59450e+03 -7.64521e+00 7.59051e-01
2.59530e+03 -7.65813e+00 7.76534e-01
2.59610e+03 -7.67443e+00 7.71421e-01
2.59690e+03 -7.70638e+00 7.99096e-01
2.59770e+03 -7.72212e+00 7.96641e-01
2.59840e+03 -7.74595e+00 8.00466e-01
2.59920e+03 -7.79173e+00 7.68105e-01
2.60000e+03 -7.81845e+00 8.05200e-01
2.60080e+03 -7.82330e+00 8.19501e-01
2.60160e+03 -7.86085e+00 8.15113e-01
2.60230e+03 -7.90672e+00 8.22659e-01
2.60310e+03 -7.92651e+00 8.42902e-01
2.60390e+03 -7.96938e+00 8.16527e-01
2.60470e+03 -7.98128e+00 8.74092e-01
2.60550e+03 -8.03115e+00 8.35605e-01
2.60630e+03 -8.06780e+00 8.66472e-01
2.60700e+03 -8.06860e+00 8.66558e-01
2.60780e+03 -8.08865e+00 8.55861e-01
2.60860e+03 -8.13223e+00 8.99244e-01
2.60940e+03 -8.14789e+00 8.89461e-01
2.61020e+03 -8.17100e+00 9.03530e-01
2.61090e+03 -8.23531e+00 9.33928e-01
2.61170e+03 -8.22466e+00 9.23997e-01
2.61250e+03 -8.26513e+00 9.25622e-01
2.61330e+03 -8.30558e+00 9.30152e-01
2.61410e+03 -8.34181e+00 9.28313e-01
2.61480e+03 -8.34433e+00 9.65472e-01
2.61560e+03 -8.39704e+00 9.74541e-01
2.61640e+03 -8.41472e+00 9.61712e-01
2.61720e+03 -8.42948e+00 9.81288e-01
2.61800e+03 -8.46439e+00 9.82357e-01
2.61880e+03 -8.51872e+00 1.00072e+00
2.61950e+03 -8.52481e+00 9.96910e-01
2.62030e+03 -8.58138e+00 1.01415e+00
2.62110e+03 -8.59598e+00 1.02349e+00
2.62190e+03 -8.62293e+00 1.05723e+00
2.62270e+03 -8.64968e+00 1.03601e+00
2.62340e+03 -8.69487e+00 1.04296e+00
2.62420e+03 -8.72239e+00 1.08489e+00
2.62500e+03 -8.75400e+00 1.08106e+00
2.62580e+03 -8.78899e+00 1.07759e+00
2.62660e+03 -8.80227e+00 1.12604e+00
2.62730e+03 -8.86743e+00 1.12493e+00
2.62810e+03 -8.86109e+00 1.13670e+00
2.62890e+03 -8.91194e+00 1.16220e+00
2.62970e+03 -8.90547e+00 1.16926e+00
2.63050e+03 -8.97629e+00 1.17060e+00
2.63130e+03 -8.97403e+00 1.18783e+00
2.63200e+03 -9.04215e+00 1.17598e+00
2.63280e+03 -9.07561e+00 1.20611e+00
2.63360e+03 -9.09889e+00 1.24154e+00
2.63440e+03 -9.11403e+00 1.21607e+00
2.63520e+03 -9.14205e+00 1.25068e+00
2.63590e+03 -9.17374e+00 1.26317e+00
2.63670e+03 -9.25125e+00 1.26397e+00
2.63750e+03 -9.25767e+00 1.30932e+00
2.63830e+03 -9.25263e+00 1.31355e+00
2.63910e+03 -9.29150e+00 1.32072e+00
2.63980e+03 -9.34440e+00 1.29498e+00
2.64060e+03 -9.38325e+00 1.32040e+00
2.64140e+03 -9.42883e+00 1.36207e+00
2.64220e+03 -9.40217e+00 1.34650e+00
2.64300e+03 -9.45252e+00 1.35539e+00
2.64380e+03 -9.52003e+00 1.35660e+00
2.64450e+03 -9.51354e+00 1.36245e+00
2.64530e+03 -9.56494e+00 1.37663e+00
2.64610e+03 -9.56597e+00 1.41940e+00
2.64690e+03 -9.60900e+00 1.41208e+00
2.64770e+03 -9.63679e+00 1.43335e+00
2.64840e+03 -9.65762e+00 1.45023e+00
2.64920e+03 -9.70738e+00 1.45424e+00
2.65000e+03 -9.72363e+00 1.44627e+00
2.65080e+03 -9.77014e+00 1.47062e+00
2.65160e+03 -9.79947e+00 1.45230e+00
2.65230e+03 -9.82567e+00 1.46846e+00
2.65310e+03 -9.89058e+00 1.47463e+00
2.65390e+03 -9.87865e+00 1.48872e+00
2.65470e+03 -9.91192e+00 1.48135e+00
2.65550e+03 -9.99268e+00 1.52910e+00
2.65630e+03 -1.00305e+01 1.53309e+00
2.65700e+03 -1.00487e+01 1.51973e+00
2.65780e+03 -1.00614e+01 1.53602e+00
2.65860e+03 -1.01190e+01 1.52313e+00
2.65940e+03 -1.01824e+01 1.51814e+00
2.66020e+03 -1.02031e+01 1.53578e+00
2.66090e+03 -1.02478e+01 1.54069e+00
2.66170e+03 -1.02850e+01 1.55547e+00
2.66250e+03 -1.03409e+01 1.54730e+00
2.66330e+03 -1.03779e+01 1.55655e+00
2.66410e+03 -1.04118e+01 1.59323e+00
2.66480e+03 -1.04699e+01 1.57034e+00
2.66560e+03 -1.04907e+01 1.59969e+00
2.66640e+03 -1.05612e+01 1.60855e+00
2.66720e+03 -1.05815e+01 1.58141e+00
2.66800e+03 -1.06689e+01 1.59829e+00
2.66880e+03 -1.06853e+01 1.63699e+00
2.66950e+03 -1.07183e+01 1.62672e+00
2.67030e+03 -1.07652e+01 1.61078e+00
2.67110e+03 -1.08341e+01 1.65010e+00
2.67190e+03 -1.08851e+01 1.64039e+00
2.67270e+03 -1.09537e+01 1.65464e+00
2.67340e+03 -1.09944e+01 1.68631e+00
2.67420e+03 -1.10123e+01 1.64187e+00
2.67500e+03 -1.10973e+01 1.65455e+00
2.67580e+03 -1.11695e+01 1.69920e+00
2.67660e+03 -1.12179e+01 1.68654e+00
2.67730e+03 -1.12687e+01 1.71832e+00
2.67810e+03 -1.13201e+01 1.72616e+00
2.67890e+03 -1.13578e+01 1.71771e+00
2.67970e+03 -1.14250e+01 1.74827e+00
2.68050e+03 -1.14969e+01 1.73463e+00
2.68130e+03 -1.15809e+01 1.77419e+00
2.68200e+03 -1.15928e+01 1.78223e+00
2.68280e+03 -1.17008e+01 1.79047e+00
2.68360e+03 -1.17260e+01 1.81108e+00
2.68440e+03 -1.17908e+01 1.81689e+00
2.68520e+03 -1.18690e+01 1.86076e+00
2.68590e+03 -1.18832e+01 1.87999e+00
2.68670e+03 -1.19509e+01 1.82874e+00
2.68750e+03 -1.20346e+01 1.84370e+00
2.68830e+03 -1.21631e+01 1.88295e+00
2.68910e+03 -1.21769e+01 1.87856e+00
2.68980e+03 -1.22254e+01 1.89914e+00
2.69060e+03 -1.23051e+01 1.91372e+00
2.69140e+03 -1.23864e+01 1.93080e+00
2.69220e+03 -1.24687e+01 1.94809e+00
2.69300e+03 -1.25343e+01 1.94938e+00
2.69380e+03 -1.25838e+01 1.98858e+00
2.69450e+03 -1.26722e+01 1.99347e+00
2.69530e+03 -1.27494e+01 2.01703e+00
2.69610e+03 -1.28364e+01 2.05605e+00
2.69690e+03 -1.28717e+01 2.05020e+00
2.69770e+03 -1.29527e+01 2.08860e+00
2.69840e+03 -1.30483e+01 2.11103e+00
2.69920e+03 -1.31106e+01 2.11407e+00
2.70000e+03 -1.31858e+01 2.13799e+00
2.70080e+03 -1.32835e+01 2.15384e+00
2.70160e+03 -1.33760e+01 2.18321e+00
2.70230e+03 -1.34023e+01 2.18990e+00
2.70310e+03 -1.34866e+01 2.21335e+00
2.70390e+03 -1.36310e+01 2.23461e+00
2.70470e+03 -1.37023e+01 2.23892e+00
2.70550e+03 -1.37713e+01 2.34161e+00
2.70630e+03 -1.38534e+01 2.30584e+00
2.70700e+03 -1.39370e+01 2.36977e+00
2.70780e+03 -1.40181e+01 2.37601e+00
2.70860e+03 -1.40815e+01 2.43229e+00
2.70940e+03 -1.42131e+01 2.38611e+00
2.71020e+03 -1.43007e+01 2.43163e+00
2.71090e+03 -1.43980e+01 2.45593e+00
2.71170e+03 -1.44850e+01 2.52805e+00
2.71250e+03 -1.45912e+01 2.55969e+00
2.71330e+03 -1.46909e+01 2.59305e+00
2.71410e+03 -1.47508e+01 2.55851e+00
2.71480e+03 -1.48381e+01 2.61636e+00
2.71560e+03 -1.49489e+01 2.68435e+00
2.71640e+03 -1.50691e+01 2.65979e+00
2.71720e+03 -1.51304e+01 2.70331e+00
2.71800e+03 -1.52808e+01 2.79903e+00
2.71880e+03 -1.53949e+01 2.83104e+00
2.71950e+03 -1.54927e+01 2.84065e+00
2.72030e+03 -1.55664e+01 2.87664e+00
2.72110e+03 -1.56790e+01 2.91158e+00
2.72190e+03 -1.58202e+01 2.97211e+00
2.72270e+03 -1.59175e+01 2.93577e+00
2.72340e+03 -1.60176e+01 3.02655e+00
2.72420e+03 -1.61718e+01 3.05570e+00
2.72500e+03 -1.62618e+01 3.10210e+00
2.72580e+03 -1.63862e+01 3.21187e+00
2.72660e+03 -1.65150e+01 3.18328e+00
2.72730e+03 -1.65555e+01 3.24207e+00
2.72810e+03 -1.67659e+01 3.27110e+00
2.72890e+03 -1.68839e+01 3.30331e+00
2.72970e+03 -1.69576e+01 3.39461e+00
2.73050e+03 -1.70807e+01 3.43166e+00
2.73130e+03 -1.71984e+01 3.50531e+00
2.73200e+03 -1.73897e+01 3.56326e+00
2.73280e+03 -1.74888e+01 3.60266e+00
2.73360e+03 -1.76287e+01 3.65714e+00
2.73440e+03 -1.78297e+01 3.73132e+00
2.73520e+03 -1.78968e+01 3.82040e+00
2.73590e+03 -1.80202e+01 3.86977e+00
2.73670e+03 -1.82388e+01 3.95669e+00
2.73750e+03 -1.83685e+01 3.94793e+00
2.73830e+03 -1.85624e+01 4.09141e+00
2.73910e+03 -1.86440e+01 4.11621e+00
2.73980e+03 -1.87664e+01 4.18791e+00
2.74060e+03 -1.89474e+01 4.24913e+00
2.74140e+03 -1.91311e+01 4.40622e+00
2.74220e+03 -1.92947e+01 4.45807e+00
2.74300e+03 -1.94292e+01 4.54634e+00
2.74380e+03 -1.95859e+01 4.62268e+00
2.74450e+03 -1.97163e+01 4.67526e+00
2.74530e+03 -1.99543e+01 4.79796e+00
2.74610e+03 -2.00988e+01 4.88099e+00
2.74690e+03 -2.02635e+01 4.93596e+00
2.74770e+03 -2.04794e+01 5.07572e+00
2.74840e+03 -2.06951e+01 5.19440e+00
2.74920e+03 -2.08351e+01 5.34180e+00
2.75000e+03 -2.09769e+01 5.43672e+00
2.75080e+03 -2.11348e+01 5.52490e+00
2.75160e+03 -2.13199e+01 5.70867e+00
2.75230e+03 -2.15183e+01 5.82219e+00
2.75310e+03 -2.16978e+01 5.98471e+00
2.75390e+03 -2.19505e+01 6.08742e+00
2.75470e+03 -2.20730e+01 6.25436e+00
2.75550e+03 -2.22917e+01 6.39203e+00
2.75630e+03 -2.24455e+01 6.50827e+00
2.75700e+03 -2.26274e+01 6.79284e+00
2.75780e+03 -2.28613e+01 6.85872e+00
2.75860e+03 -2.30338e+01 7.03775e+00
2.75940e+03 -2.31627e+01 7.18334e+00
2.76020e+03 -2.33419e+01 7.42692e+00
2.76090e+03 -2.35639e+01 7.59278e+00
2.76170e+03 -2.37129e+01 7.71393e+00
2.76250e+03 -2.39642e+01 7.89757e+00
2.76330e+03 -2.41136e+01 8.13856e+00
2.76410e+03 -2.43009e+01 8.27745e+00
2.76480e+03 -2.44696e+01 8.53079e+00
2.76560e+03 -2.46481e+01 8.79134e+00
2.76640e+03 -2.48982e+01 8.97373e+00
2.76720e+03 -2.50491e+01 9.16172e+00
2.76800e+03 -2.52684e+01 9.40226e+00
2.76880e+03 -2.53385e+01 9.50898e+00
2.76950e+03 -2.54510e+01 9.79011e+00
2.77030e+03 -2.56683e+01 1.00180e+01
2.77110e+03 -2.59180e+01 1.01676e+01
2.77190e+03 -2.60465e+01 1.05287e+01
2.77270e+03 -2.61947e+01 1.07059e+01
2.77340e+03 -2.64031e+01 1.08933e+01
2.77420e+03 -2.65697e+01 1.11307e+01
2.77500e+03 -2.66785e+01 1.13079e+01
2.77580e+03 -2.69156e+01 1.16028e+01
2.77660e+03 -2.70244e+01 1.18741e+01
2.77730e+03 -2.72271e+01 1.20711e+01
2.77810e+03 -2.74737e+01 1.22033e+01
2.77890e+03 -2.76139e+01 1.25379e+01
2.77970e+03 -2.77525e+01 1.25833e+01
2.78050e+03 -2.80248e+01 1.28130e+01
2.78130e+03 -2.81958e+01 1.31180e+01
2.78200e+03 -2.84737e+01 1.32533e+01
2.78280e+03 -2.86488e+01 1.37139e+01
2.78360e+03 -2.86729e+01 1.37932e+01
2.78440e+03 -2.91045e+01 1.41136e+01
2.78520e+03 -2.91643e+01 1.42875e+01
2.78590e+03 -2.95673e+01 1.45105e+01
2.78670e+03 -2.99419e+01 1.48633e+01
2.78750e+03 -3.02704e+01 1.50132e+01
2.78830e+03 -3.04232e+01 1.55349e+01
2.78910e+03 -3.06431e+01 1.55327e+01
2.78980e+03 -3.12812e+01 1.60074e+01
2.79060e+03 -3.15321e+01 1.61844e+01
2.79140e+03 -3.16426e+01 1.67468e+01
2.79220e+03 -3.18346e+01 1.70481e+01
2.79300e+03 -3.20913e+01 1.73517e+01
2.79380e+03 -3.25905e+01 1.76731e+01
2.79450e+03 -3.29314e+01 1.80818e+01
2.79530e+03 -3.34197e+01 1.83726e+01
2.79610e+03 -3.38369e+01 1.87715e+01
2.79690e+03 -3.41050e+01 1.93664e+01
2.79770e+03 -3.46464e+01 1.98181e+01
2.79840e+03 -3.51385e+01 2.02463e+01
2.79920e+03 -3.52054e+01 2.06466e+01
2.80000e+03 -3.55948e+01 2.12609e+01
2.80080e+03 -3.61026e+01 2.17441e+01
2.80160e+03 -3.66675e+01 2.20931e+01
2.80230e+03 -3.70551e+01 2.29662e+01
2.80310e+03 -3.72999e+01 2.37718e+01
2.80390e+03 -3.76786e+01 2.41985e+01
2.80470e+03 -3.82035e+01 2.51141e+01
2.80550e+03 -3.88948e+01 2.57732e+01
2.80630e+03 -3.93465e+01 2.67599e+01
2.80700e+03 -3.97358e+01 2.72484e+01
2.80780e+03 -4.04769e+01 2.82581e+01
2.80860e+03 -4.06376e+01 2.88049e+01
2.80940e+03 -4.12895e+01 3.00536e+01
2.81020e+03 -4.18402e+01 3.10167e+01
2.81090e+03 -4.22303e+01 3.21243e+01
2.81170e+03 -4.24757e+01 3.32693e+01
2.81250e+03 -4.30357e+01 3.43058e+01
2.81330e+03 -4.31942e+01 3.53541e+01
2.81410e+03 -4.36212e+01 3.67324e+01
2.81480e+03 -4.42153e+01 3.79909e+01
2.81560e+03 -4.44007e+01 3.93239e+01
2.81640e+03 -4.46069e+01 4.10326e+01
2.81720e+03 -4.49322e+01 4.24012e+01
2.81800e+03 -4.54743e+01 4.42836e+01
2.81880e+03 -4.54874e+01 4.60304e+01
2.81950e+03 -4.60367e+01 4.74896e+01
2.82030e+03 -4.56828e+01 4.90575e+01
2.82110e+03 -4.53257e+01 5.10874e+01
2.82190e+03 -4.57367e+01 5.28558e+01
2.82270e+03 -4.52153e+01 5.49678e+01
2.82340e+03 -4.50476e+01 5.74101e+01
2.82420e+03 -4.47006e+01 5.91477e+01
2.82500e+03 -4.42576e+01 6.21846e+01
2.82580e+03 -4.31937e+01 6.40132e+01
2.82660e+03 -4.30269e+01 6.61545e+01
2.82730e+03 -4.16523e+01 6.86139e+01
2.82810e+03 -4.08887e+01 7.16856e+01
2.82890e+03 -3.90757e+01 7.34597e+01
2.82970e+03 -3.75206e+01 7.61848e+01
2.83050e+03 -3.57962e+01 7.88391e+01
2.83130e+03 -3.40550e+01 8.13711e+01
2.83200e+03 -3.16927e+01 8.40942e+01
