# Measured input FRF for the exponentially tapered rod - accelerance in m/(s^2 N)
# frequency(Hz) real(accelerance) imag(accelerance)
2.47270e+03 1.94169e-01 1.42829e-02
2.47340e+03 1.90674e-01 1.50809e-02
2.47420e+03 1.93402e-01 1.85324e-02
2.47500e+03 1.96022e-01 2.26753e-02
2.47580e+03 1.91010e-01 1.99423e-02
2.47660e+03 1.89508e-01 2.24373e-02
2.47730e+03 1.88220e-01 1.80269e-02
2.47810e+03 1.89183e-01 1.93886e-02
2.47890e+03 1.87739e-01 1.82730e-02
2.47970e+03 1.84644e-01 1.99733e-02
2.48050e+03 1.78056e-01 2.45815e-02
2.48130e+03 1.81879e-01 2.04947e-02
2.48200e+03 1.83791e-01 2.25544e-02
2.48280e+03 1.85410e-01 2.35034e-02
2.48360e+03 1.82421e-01 1.63907e-02
2.48440e+03 1.86152e-01 2.29988e-02
2.48520e+03 1.83472e-01 2.20731e-02
2.48590e+03 1.86724e-01 2.46524e-02
2.48670e+03 1.88419e-01 2.60449e-02
2.48750e+03 1.69809e-01 2.52538e-02
2.48830e+03 1.85567e-01 2.65280e-02
2.48910e+03 1.79058e-01 1.63847e-02
2.48980e+03 1.83379e-01 2.56777e-02
2.49060e+03 1.78272e-01 2.79688e-02
2.49140e+03 1.81993e-01 3.39985e-02
2.49220e+03 1.79633e-01 2.58736e-02
2.49300e+03 1.76962e-01 2.15098e-02
2.49380e+03 1.74794e-01 2.73184e-02
2.49450e+03 1.71548e-01 3.06046e-02
2.49530e+03 1.75913e-01 3.10694e-02
2.49610e+03 1.76764e-01 2.67635e-02
2.49690e+03 1.75922e-01 3.50833e-02
2.49770e+03 1.72743e-01 3.73929e-02
2.49840e+03 1.77370e-01 3.75956e-02
2.49920e+03 1.73474e-01 3.42499e-02
2.50000e+03 1.77597e-01 2.93997e-02
2.50080e+03 1.73956e-01 3.58154e-02
2.50160e+03 1.74579e-01 3.19738e-02
2.50230e+03 1.71476e-01 3.52809e-02
2.50310e+03 1.73519e-01 3.95592e-02
2.50390e+03 1.76497e-01 4.12588e-02
2.50470e+03 1.75614e-01 3.71975e-02
2.50550e+03 1.78388e-01 3.36623e-02
2.50630e+03 1.79440e-01 4.20232e-02
2.50700e+03 1.82516e-01 3.64943e-02
2.50780e+03 1.87002e-01 4.78366e-02
2.50860e+03 1.80084e-01 4.19760e-02
2.50940e+03 1.81319e-01 4.08216e-02
2.51020e+03 1.81331e-01 4.29236e-02
2.51090e+03 1.82701e-01 3.79643e-02
2.51170e+03 1.76170e-01 3.82614e-02
2.51250e+03 1.90240e-01 3.60121e-02
2.51330e+03 1.83865e-01 4.50367e-02
2.51410e+03 1.90003e-01 4.11859e-02
2.51480e+03 1.85401e-01 3.69834e-02
2.51560e+03 1.90758e-01 3.37014e-02
2.51640e+03 1.87288e-01 3.49749e-02
2.51720e+03 1.88296e-01 3.64732e-02
2.51800e+03 1.85195e-01 3.48332e-02
2.51880e+03 1.96432e-01 3.34396e-02
2.51950e+03 1.86544e-01 4.28640e-02
2.52030e+03 1.93488e-01 3.33095e-02
2.52110e+03 1.84231e-01 3.31750e-02
2.52190e+03 1.89847e-01 2.76608e-02
2.52270e+03 1.84769e-01 2.48917e-02
2.52340e+03 1.87655e-01 2.36721e-02
2.52420e+03 1.87977e-01 2.28820e-02
2.52500e+03 1.91342e-01 3.04037e-02
2.52580e+03 1.85266e-01 1.91831e-02
2.52660e+03 1.80844e-01 2.21487e-02
2.52730e+03 1.82279e-01 1.87410e-02
2.52810e+03 1.78954e-01 1.39263e-02
2.52890e+03 1.80857e-01 1.68429e-02
2.52970e+03 1.78129e-01 1.78887e-02
2.53050e+03 1.81619e-01 1.55176e-02
2.53130e+03 1.81190e-01 1.22302e-02
2.53200e+03 1.83075e-01 9.35201e-03
2.53280e+03 1.75072e-01 1.23856e-02
2.53360e+03 1.73285e-01 9.62882e-03
2.53440e+03 1.73106e-01 4.77516e-03
2.53520e+03 1.73727e-01 1.17877e-02
2.53590e+03 1.68203e-01 9.79325e-03
2.53670e+03 1.70494e-01 3.01459e-03
2.53750e+03 1.68392e-01 8.54521e-03
2.53830e+03 1.63033e-01 2.94072e-03
2.53910e+03 1.59761e-01 6.05626e-03
2.53980e+03 1.60066e-01 -2.67959e-05
2.54060e+03 1.57051e-01 1.03832e-02
2.54140e+03 1.57621e-01 4.39147e-03
2.54220e+03 1.57601e-01 6.20941e-03
2.54300e+03 1.57003e-01 6.08262e-03
2.54380e+03 1.48999e-01 6.06227e-03
2.54450e+03 1.46901e-01 9.58003e-03
2.54530e+03 1.46338e-01 1.13226e-02
2.54610e+03 1.49674e-01 9.59290e-04
2.54690e+03 1.42551e-01 8.61675e-03
2.54770e+03 1.45952e-01 4.87483e-03
2.54840e+03 1.39872e-01 8.53884e-03
2.54920e+03 1.42266e-01 8.09504e-03
2.55000e+03 1.35754e-01 7.83399e-03
2.55080e+03 1.42689e-01 7.24691e-03
2.55160e+03 1.40245e-01 8.49444e-03
2.55230e+03 1.38595e-01 8.87082e-03
2.55310e+03 1.35387e-01 5.39010e-03
2.55390e+03 1.35517e-01 1.00264e-02
2.55470e+03 1.35964e-01 1.12095e-02
2.55550e+03 1.31571e-01 7.24128e-03
2.55630e+03 1.29258e-01 1.28152e-02
2.55700e+03 1.28442e-01 7.81598e-03
2.55780e+03 1.33103e-01 1.24106e-02
2.55860e+03 1.28041e-01 8.44145e-03
2.55940e+03 1.23525e-01 1.47471e-02
2.56020e+03 1.24938e-01 1.03605e-02
2.56090e+03 1.20821e-01 8.67525e-03
2.56170e+03 1.22540e-01 1.83128e-02
2.56250e+03 1.23394e-01 1.49941e-02
2.56330e+03 1.23831e-01 1.36804e-02
2.56410e+03 1.17926e-01 1.63841e-02
2.56480e+03 1.21720e-01 1.24280e-02
2.56560e+03 1.16674e-01 1.64725e-02
2.56640e+03 1.17400e-01 1.49604e-02
2.56720e+03 1.15518e-01 1.51691e-02
2.56800e+03 1.16797e-01 1.86196e-02
2.56880e+03 1.11615e-01 1.78977e-02
2.56950e+03 1.17776e-01 1.64756e-02
2.57030e+03 1.10612e-01 1.91759e-02
2.57110e+03 1.09753e-01 2.14045e-02
2.57190e+03 1.07702e-01 1.90268e-02
2.57270e+03 1.12210e-01 2.02644e-02
2.57340e+03 1.05628e-01 2.17524e-02
2.57420e+03 1.03525e-01 1.78759e-02
2.57500e+03 1.06662e-01 2.20010e-02
2.57580e+03 1.07199e-01 1.98790e-02
2.57660e+03 1.03597e-01 2.55434e-02
2.57730e+03 9.87207e-02 2.21604e-02
2.57810e+03 9.96385e-02 2.33645e-02
2.57890e+03 1.01599e-01 2.22956e-02
2.57970e+03 9.78341e-02 2.18280e-02
2.58050e+03 9.87997e-02 2.42498e-02
2.58130e+03 9.76941e-02 2.74119e-02
2.58200e+03 9.38198e-02 2.48063e-02
2.58280e+03 9.31759e-02 2.55460e-02
2.58360e+03 9.02460e-02 2.38219e-02
2.58440e+03 8.89646e-02 2.62519e-02
2.58520e+03 9.26367e-02 2.78934e-02
2.58590e+03 9.05310e-02 2.66374e-02
2.58670e+03 8.83744e-02 3.03556e-02
2.58750e+03 8.59441e-02 2.64947e-02
2.58830e+03 8.72441e-02 2.75985e-02
2.58910e+03 8.52100e-02 2.87619e-02
2.58980e+03 8.32038e-02 2.88864e-02
2.59060e+03 8.02208e-02 3.02602e-02
2.59140e+03 7.69486e-02 2.99855e-02
2.59220e+03 7.97152e-02 3.00720e-02
2.59300e+03 7.53828e-02 2.99337e-02
2.59380e+03 7.48974e-02 3.31855e-02
2.59450e+03 7.57746e-02 3.32669e-02
2.59530e+03 7.40638e-02 3.53937e-02
2.59610e+03 7.06434e-02 3.14615e-02
2.59690e+03 7.33452e-02 3.12444e-02
2.59770e+03 6.99179e-02 3.40512e-02
2.59840e+03 6.84624e-02 3.49333e-02
2.59920e+03 6.53849e-02 3.88001e-02
2.60000e+03 6.49331e-02 3.85166e-02
2.60080e+03 6.50638e-02 3.54956e-02
2.60160e+03 6.32069e-02 4.14054e-02
2.60230e+03 6.23054e-02 3.96303e-02
2.60310e+03 6.28148e-02 3.82318e-02
2.60390e+03 5.79022e-02 4.14074e-02
2.60470e+03 5.88852e-02 4.09323e-02
2.60550e+03 5.42159e-02 4.55937e-02
2.60630e+03 5.64707e-02 4.47269e-02
2.60700e+03 5.60192e-02 4.23512e-02
2.60780e+03 5.19472e-02 4.36400e-02
2.60860e+03 5.42372e-02 4.78230e-02
2.60940e+03 5.05276e-02 4.41985e-02
2.61020e+03 4.88059e-02 4.82570e-02
2.61090e+03 4.83760e-02 5.27235e-02
2.61170e+03 5.02513e-02 5.15113e-02
2.61250e+03 4.24838e-02 5.25357e-02
2.61330e+03 4.17425e-02 5.33814e-02
2.61410e+03 4.48429e-02 5.81547e-02
2.61480e+03 4.14888e-02 5.39446e-02
2.61560e+03 4.41060e-02 5.51688e-02
2.61640e+03 4.21410e-02 6.05199e-02
2.61720e+03 3.68623e-02 5.43815e-02
2.61800e+03 3.61677e-02 5.81623e-02
2.61880e+03 3.80159e-02 6.31678e-02
2.61950e+03 3.25680e-02 6.14912e-02
2.62030e+03 3.27797e-02 6.30275e-02
2.62110e+03 3.30253e-02 6.31130e-02
2.62190e+03 3.32892e-02 6.62365e-02
2.62270e+03 3.36935e-02 6.65933e-02
2.62340e+03 2.97255e-02 6.76167e-02
2.62420e+03 3.31718e-02 6.95049e-02
2.62500e+03 3.03151e-02 7.00447e-02
2.62580e+03 2.81012e-02 7.49343e-02
2.62660e+03 3.22655e-02 6.84130e-02
2.62730e+03 2.62044e-02 7.63443e-02
2.62810e+03 2.52514e-02 7.48323e-02
2.62890e+03 2.73526e-02 7.78958e-02
2.62970e+03 2.72372e-02 7.66134e-02
2.63050e+03 2.41986e-02 7.94053e-02
2.63130e+03 2.81233e-02 7.94523e-02
2.63200e+03 2.37794e-02 8.13068e-02
2.63280e+03 2.47908e-02 8.92048e-02
2.63360e+03 2.10807e-02 8.77315e-02
2.63440e+03 2.62165e-02 8.39272e-02
2.63520e+03 2.21421e-02 8.58890e-02
2.63590e+03 2.32353e-02 8.80696e-02
2.63670e+03 2.32328e-02 9.75396e-02
2.63750e+03 2.57233e-02 9.07436e-02
2.63830e+03 2.47881e-02 9.44912e-02
2.63910e+03 2.37468e-02 9.22606e-02
2.63980e+03 2.23571e-02 9.30539e-02
2.64060e+03 2.98008e-02 9.42170e-02
2.64140e+03 2.52385e-02 9.54718e-02
2.64220e+03 2.44128e-02 8.99494e-02
2.64300e+03 2.46892e-02 9.75593e-02
2.64380e+03 1.95058e-02 9.73220e-02
2.64450e+03 2.35261e-02 9.56309e-02
2.64530e+03 2.20879e-02 9.68459e-02
2.64610e+03 3.26497e-02 1.04575e-01
2.64690e+03 2.58742e-02 9.63765e-02
2.64770e+03 2.92961e-02 9.91155e-02
2.64840e+03 2.93931e-02 9.84021e-02
2.64920e+03 3.09024e-02 9.33549e-02
2.65000e+03 2.85595e-02 9.62836e-02
2.65080e+03 2.68676e-02 9.63792e-02
2.65160e+03 2.82544e-02 9.73203e-02
2.65230e+03 2.38107e-02 9.22259e-02
2.65310e+03 2.69039e-02 9.54102e-02
2.65390e+03 2.71546e-02 9.26772e-02
2.65470e+03 2.59042e-02 9.24676e-02
2.65550e+03 2.55144e-02 9.38026e-02
2.65630e+03 2.78634e-02 9.75471e-02
2.65700e+03 2.97350e-02 9.41968e-02
2.65780e+03 2.79990e-02 9.29683e-02
2.65860e+03 2.59101e-02 9.01750e-02
2.65940e+03 2.33502e-02 9.07836e-02
2.66020e+03 2.47628e-02 8.49860e-02
2.66090e+03 2.36631e-02 8.63667e-02
2.66170e+03 1.88671e-02 8.51352e-02
2.66250e+03 2.01120e-02 8.66418e-02
2.66330e+03 1.85435e-02 8.39220e-02
2.66410e+03 1.87845e-02 8.89186e-02
2.66480e+03 1.76661e-02 8.39696e-02
2.66560e+03 1.74181e-02 8.39869e-02
2.66640e+03 1.69190e-02 8.02464e-02
2.66720e+03 1.54409e-02 7.89760e-02
2.66800e+03 1.10471e-02 8.38712e-02
2.66880e+03 1.18083e-02 8.26686e-02
2.66950e+03 1.08541e-02 7.96048e-02
2.67030e+03 3.98398e-03 7.99081e-02
2.67110e+03 3.30582e-03 7.46577e-02
2.67190e+03 8.06677e-03 7.55513e-02
2.67270e+03 3.98140e-03 7.74735e-02
2.67340e+03 3.83952e-03 7.83378e-02
2.67420e+03 1.97825e-03 7.28122e-02
2.67500e+03 -5.47671e-03 7.34808e-02
2.67580e+03 -3.79734e-03 7.66349e-02
2.67660e+03 -7.33277e-03 7.21149e-02
2.67730e+03 -3.38830e-03 7.25995e-02
2.67810e+03 -7.49553e-03 7.23330e-02
2.67890e+03 -1.12983e-02 6.57322e-02
2.67970e+03 -1.02636e-02 6.93604e-02
2.68050e+03 -1.93541e-02 6.58566e-02
2.68130e+03 -1.98766e-02 7.26169e-02
2.68200e+03 -2.43623e-02 6.41689e-02
2.68280e+03 -2.36335e-02 6.65755e-02
2.68360e+03 -2.54869e-02 6.96307e-02
2.68440e+03 -2.91947e-02 6.78020e-02
2.68520e+03 -2.62195e-02 6.88639e-02
2.68590e+03 -3.01865e-02 6.23875e-02
2.68670e+03 -3.60547e-02 5.86954e-02
2.68750e+03 -3.82680e-02 6.08963e-02
2.68830e+03 -4.60543e-02 6.33992e-02
2.68910e+03 -4.23206e-02 6.26243e-02
2.68980e+03 -4.57561e-02 5.82253e-02
2.69060e+03 -5.45903e-02 6.20537e-02
2.69140e+03 -4.86384e-02 5.97617e-02
2.69220e+03 -5.75843e-02 6.43836e-02
2.69300e+03 -6.20409e-02 6.08849e-02
2.69380e+03 -6.09316e-02 5.85324e-02
2.69450e+03 -6.36105e-02 5.64907e-02
2.69530e+03 -6.64247e-02 6.13014e-02
2.69610e+03 -6.99207e-02 6.24496e-02
2.69690e+03 -7.01675e-02 6.14764e-02
2.69770e+03 -7.47724e-02 6.29390e-02
2.69840e+03 -8.10386e-02 6.00835e-02
2.69920e+03 -8.44999e-02 6.13063e-02
2.70000e+03 -8.49218e-02 6.29437e-02
2.70080e+03 -8.92827e-02 6.25752e-02
2.70160e+03 -9.19425e-02 6.25604e-02
2.70230e+03 -9.44081e-02 5.95195e-02
2.70310e+03 -9.16571e-02 6.07465e-02
2.70390e+03 -1.03671e-01 5.86895e-02
2.70470e+03 -1.07917e-01 5.80711e-02
2.70550e+03 -1.07941e-01 6.21152e-02
2.70630e+03 -1.09176e-01 6.12518e-02
2.70700e+03 -1.17657e-01 6.35171e-02
2.70780e+03 -1.19549e-01 5.74753e-02
2.70860e+03 -1.16509e-01 6.43898e-02
2.70940e+03 -1.28241e-01 6.51166e-02
2.71020e+03 -1.30900e-01 6.20081e-02
2.71090e+03 -1.34830e-01 5.98690e-02
2.71170e+03 -1.36150e-01 6.18785e-02
2.71250e+03 -1.40583e-01 6.39875e-02
2.71330e+03 -1.43245e-01 6.46444e-02
2.71410e+03 -1.47522e-01 6.65985e-02
2.71480e+03 -1.54683e-01 6.29686e-02
2.71560e+03 -1.56919e-01 6.13050e-02
2.71640e+03 -1.61515e-01 6.35412e-02
2.71720e+03 -1.64093e-01 6.38035e-02
2.71800e+03 -1.67344e-01 6.48756e-02
2.71880e+03 -1.73416e-01 6.43926e-02
2.71950e+03 -1.76308e-01 6.31201e-02
2.72030e+03 -1.79845e-01 6.98485e-02
2.72110e+03 -1.82844e-01 6.74384e-02
2.72190e+03 -1.89993e-01 7.11628e-02
2.72270e+03 -1.90967e-01 6.61061e-02
2.72340e+03 -1.97168e-01 6.53826e-02
2.72420e+03 -2.00966e-01 6.71670e-02
2.72500e+03 -2.09294e-01 6.94127e-02
2.72580e+03 -2.01731e-01 7.43685e-02
2.72660e+03 -2.15794e-01 7.31906e-02
2.72730e+03 -2.18841e-01 7.12387e-02
2.72810e+03 -2.21253e-01 6.93216e-02
2.72890e+03 -2.29744e-01 7.26575e-02
2.72970e+03 -2.34476e-01 7.33316e-02
2.73050e+03 -2.37915e-01 7.46230e-02
2.73130e+03 -2.44711e-01 7.23634e-02
2.73200e+03 -2.45548e-01 7.69212e-02
2.73280e+03 -2.53603e-01 7.48995e-02
2.73360e+03 -2.53475e-01 7.98865e-02
2.73440e+03 -2.62847e-01 7.95803e-02
2.73520e+03 -2.68825e-01 8.10974e-02
2.73590e+03 -2.76062e-01 8.30077e-02
2.73670e+03 -2.79636e-01 7.55627e-02
2.73750e+03 -2.82421e-01 8.18227e-02
2.73830e+03 -2.88489e-01 8.23247e-02
2.73910e+03 -2.96870e-01 8.43033e-02
2.73980e+03 -2.97058e-01 8.73167e-02
2.74060e+03 -3.06313e-01 8.68202e-02
2.74140e+03 -3.11610e-01 8.99235e-02
2.74220e+03 -3.20297e-01 8.56945e-02
2.74300e+03 -3.25978e-01 9.25486e-02
2.74380e+03 -3.33226e-01 9.31389e-02
2.74450e+03 -3.36060e-01 9.51453e-02
2.74530e+03 -3.42502e-01 9.46961e-02
2.74610e+03 -3.49021e-01 1.03641e-01
2.74690e+03 -3.56749e-01 9.69420e-02
2.74770e+03 -3.64665e-01 9.92244e-02
2.74840e+03 -3.67276e-01 9.96079e-02
2.74920e+03 -3.77422e-01 1.04315e-01
2.75000e+03 -3.80103e-01 1.06932e-01
2.75080e+03 -3.88145e-01 1.03461e-01
2.75160e+03 -3.94487e-01 1.09374e-01
2.75230e+03 -4.03856e-01 1.12041e-01
2.75310e+03 -4.11918e-01 1.13091e-01
2.75390e+03 -4.17102e-01 1.10932e-01
2.75470e+03 -4.27957e-01 1.16777e-01
2.75550e+03 -4.31604e-01 1.18674e-01
2.75630e+03 -4.40921e-01 1.17191e-01
2.75700e+03 -4.48693e-01 1.24242e-01
2.75780e+03 -4.54848e-01 1.22538e-01
2.75860e+03 -4.63621e-01 1.33512e-01
2.75940e+03 -4.72227e-01 1.29902e-01
2.76020e+03 -4.80123e-01 1.31720e-01
2.76090e+03 -4.89068e-01 1.35119e-01
2.76170e+03 -4.99485e-01 1.40429e-01
2.76250e+03 -5.08376e-01 1.42964e-01
2.76330e+03 -5.17246e-01 1.45218e-01
2.76410e+03 -5.24050e-01 1.47379e-01
2.76480e+03 -5.34925e-01 1.48103e-01
2.76560e+03 -5.44435e-01 1.52313e-01
2.76640e+03 -5.50045e-01 1.58829e-01
2.76720e+03 -5.58842e-01 1.63620e-01
2.76800e+03 -5.72222e-01 1.66098e-01
2.76880e+03 -5.80977e-01 1.68455e-01
2.76950e+03 -5.89883e-01 1.74840e-01
2.77030e+03 -6.01838e-01 1.78896e-01
2.77110e+03 -6.09653e-01 1.83015e-01
2.77190e+03 -6.24497e-01 1.83425e-01
2.77270e+03 -6.37020e-01 1.88978e-01
2.77340e+03 -6.46830e-01 1.92744e-01
2.77420e+03 -6.57459e-01 2.02318e-01
2.77500e+03 -6.68658e-01 2.05556e-01
2.77580e+03 -6.81049e-01 2.10048e-01
2.77660e+03 -6.95231e-01 2.17947e-01
2.77730e+03 -7.02025e-01 2.25580e-01
2.77810e+03 -7.15062e-01 2.28116e-01
2.77890e+03 -7.29190e-01 2.33934e-01
2.77970e+03 -7.41372e-01 2.44433e-01
2.78050e+03 -7.53978e-01 2.51483e-01
2.78130e+03 -7.69680e-01 2.56609e-01
2.78200e+03 -7.78267e-01 2.60176e-01
2.78280e+03 -7.97701e-01 2.74083e-01
2.78360e+03 -8.01726e-01 2.82226e-01
2.78440e+03 -8.26331e-01 2.91172e-01
2.78520e+03 -8.33115e-01 3.00022e-01
2.78590e+03 -8.49288e-01 3.11652e-01
2.78670e+03 -8.65204e-01 3.16490e-01
2.78750e+03 -8.79070e-01 3.29175e-01
2.78830e+03 -8.93262e-01 3.42833e-01
2.78910e+03 -9.15866e-01 3.51963e-01
2.78980e+03 -9.28776e-01 3.60625e-01
2.79060e+03 -9.36223e-01 3.82057e-01
2.79140e+03 -9.53727e-01 3.88932e-01
2.79220e+03 -9.68863e-01 4.02417e-01
2.79300e+03 -9.84685e-01 4.14726e-01
2.79380e+03 -1.00104e+00 4.39777e-01
2.79450e+03 -1.01288e+00 4.51406e-01
2.79530e+03 -1.02792e+00 4.69171e-01
2.79610e+03 -1.04909e+00 4.88716e-01
2.79690e+03 -1.05593e+00 5.02750e-01
2.79770e+03 -1.07437e+00 5.15362e-01
2.79840e+03 -1.08511e+00 5.34833e-01
2.79920e+03 -1.09505e+00 5.63397e-01
2.80000e+03 -1.11061e+00 5.76677e-01
2.80080e+03 -1.12524e+00 5.94430e-01
2.80160e+03 -1.13219e+00 6.23547e-01
2.80230e+03 -1.14435e+00 6.43398e-01
2.80310e+03 -1.14673e+00 6.63597e-01
2.80390e+03 -1.16981e+00 6.85444e-01
2.80470e+03 -1.17517e+00 7.09545e-01
2.80550e+03 -1.18656e+00 7.30171e-01
2.80630e+03 -1.19017e+00 7.48040e-01
2.80700e+03 -1.19988e+00 7.70785e-01
2.80780e+03 -1.20456e+00 7.94223e-01
2.80860e+03 -1.20482e+00 8.16020e-01
2.80940e+03 -1.21404e+00 8.31879e-01
2.81020e+03 -1.22213e+00 8.57385e-01
2.81090e+03 -1.22963e+00 8.73860e-01
2.81170e+03 -1.23478e+00 8.90278e-01
2.81250e+03 -1.24735e+00 9.04613e-01
2.81330e+03 -1.24912e+00 9.21008e-01
2.81410e+03 -1.25454e+00 9.39923e-01
2.81480e+03 -1.26006e+00 9.59620e-01
2.81560e+03 -1.26843e+00 9.74797e-01
2.81640e+03 -1.27784e+00 9.89873e-01
2.81720e+03 -1.29574e+00 1.00520e+00
2.81800e+03 -1.30844e+00 1.01334e+00
2.81880e+03 -1.32076e+00 1.01414e+00
2.81950e+03 -1.33634e+00 1.04041e+00
2.82030e+03 -1.35106e+00 1.05045e+00
2.82110e+03 -1.37719e+00 1.06679e+00
2.82190e+03 -1.39963e+00 1.08040e+00
2.82270e+03 -1.42006e+00 1.11298e+00
2.82340e+03 -1.44470e+00 1.13253e+00
2.82420e+03 -1.46538e+00 1.14646e+00
2.82500e+03 -1.50383e+00 1.16763e+00
2.82580e+03 -1.54158e+00 1.19427e+00
2.82660e+03 -1.57176e+00 1.21185e+00
2.82730e+03 -1.59674e+00 1.24578e+00
2.82810e+03 -1.65194e+00 1.26874e+00
2.82890e+03 -1.67616e+00 1.31507e+00
2.82970e+03 -1.72439e+00 1.35084e+00
2.83050e+03 -1.76471e+00 1.38788e+00
2.83130e+03 -1.80466e+00 1.42929e+00
2.83200e+03 -1.85010e+00 1.48802e+00
2.83280e+03 -1.89998e+00 1.53739e+00
2.83360e+03 -1.94727e+00 1.58833e+00
2.83440e+03 -1.98653e+00 1.64738e+00
2.83520e+03 -2.04118e+00 1.71116e+00
2.83590e+03 -2.09452e+00 1.78712e+00
2.83670e+03 -2.13997e+00 1.87182e+00
2.83750e+03 -2.19609e+00 1.93827e+00
2.83830e+03 -2.24282e+00 2.03907e+00
2.83910e+03 -2.30101e+00 2.13749e+00
2.83980e+03 -2.34415e+00 2.24688e+00
2.84060e+03 -2.39080e+00 2.37386e+00
2.84140e+03 -2.44378e+00 2.50757e+00
2.84220e+03 -2.50248e+00 2.64843e+00
2.84300e+03 -2.52353e+00 2.77981e+00
2.84380e+03 -2.54478e+00 2.95214e+00
2.84450e+03 -2.56787e+00 3.15138e+00
2.84530e+03 -2.60351e+00 3.35334e+00
2.84610e+03 -2.61786e+00 3.52938e+00
2.84690e+03 -2.61993e+00 3.74420e+00
2.84770e+03 -2.58959e+00 3.98693e+00
2.84840e+03 -2.53055e+00 4.21937e+00
2.84920e+03 -2.43131e+00 4.50490e+00
2.85000e+03 -2.34039e+00 4.72619e+00
2.85080e+03 -2.20642e+00 5.02408e+00
2.85160e+03 -2.02846e+00 5.28306e+00
2.85230e+03 -1.82279e+00 5.56035e+00
2.85310e+03 -1.56922e+00 5.79888e+00
2.85390e+03 -1.25587e+00 6.03120e+00
2.85470e+03 -9.35439e-01 6.24320e+00
2.85550e+03 -5.95000e-01 6.41722e+00
2.85630e+03 -2.45239e-01 6.57210e+00
2.85700e+03 2.27235e-01 6.62529e+00
2.85780e+03 6.33215e-01 6.65831e+00
2.85860e+03 1.04606e+00 6.63392e+00
2.85940e+03 1.47576e+00 6.57273e+00
2.86020e+03 1.85505e+00 6.38648e+00
2.86090e+03 2.23829e+00 6.23040e+00
2.86170e+03 2.54036e+00 6.03380e+00
2.86250e+03 2.84871e+00 5.78955e+00
2.86330e+03 3.08624e+00 5.55028e+00
2.86410e+03 3.26927e+00 5.24813e+00
2.86480e+03 3.44723e+00 4.99294e+00
2.86560e+03 3.58916e+00 4.68866e+00
2.86640e+03 3.69253e+00 4.44339e+00
2.86720e+03 3.77558e+00 4.17881e+00
2.86800e+03 3.82080e+00 3.92322e+00
2.86880e+03 3.84920e+00 3.66748e+00
2.86950e+03 3.88430e+00 3.46370e+00
2.87030e+03 3.84780e+00 3.25106e+00
2.87110e+03 3.85315e+00 3.07658e+00
2.87190e+03 3.82021e+00 2.85403e+00
2.87270e+03 3.76781e+00 2.71699e+00
2.87340e+03 3.74144e+00 2.53863e+00
2.87420e+03 3.69778e+00 2.40326e+00
2.87500e+03 3.68151e+00 2.25351e+00
2.87580e+03 3.59308e+00 2.13793e+00
2.87660e+03 3.55491e+00 2.02361e+00
2.87730e+03 3.49705e+00 1.87915e+00
2.87810e+03 3.45345e+00 1.80046e+00
2.87890e+03 3.39217e+00 1.71710e+00
2.87970e+03 3.34697e+00 1.62849e+00
2.88050e+03 3.27407e+00 1.54590e+00
2.88130e+03 3.22858e+00 1.48820e+00
2.88200e+03 3.18026e+00 1.41677e+00
2.88280e+03 3.12591e+00 1.34741e+00
2.88360e+03 3.07524e+00 1.29189e+00
2.88440e+03 3.05472e+00 1.23731e+00
2.88520e+03 2.98902e+00 1.16517e+00
2.88590e+03 2.94575e+00 1.12961e+00
2.88670e+03 2.90118e+00 1.08532e+00
2.88750e+03 2.85466e+00 1.03212e+00
2.88830e+03 2.81259e+00 9.95309e-01
2.88910e+03 2.76648e+00 9.58520e-01
2.88980e+03 2.74195e+00 9.21513e-01
2.89060e+03 2.71211e+00 8.90972e-01
2.89140e+03 2.66632e+00 8.65395e-01
2.89220e+03 2.64247e+00 8.31581e-01
2.89300e+03 2.60212e+00 8.05627e-01
2.89380e+03 2.56542e+00 7.85591e-01
2.89450e+03 2.54015e+00 7.52892e-01
2.89530e+03 2.50738e+00 7.36072e-01
2.89610e+03 2.45938e+00 7.02372e-01
2.89690e+03 2.43399e+00 6.80045e-01
2.89770e+03 2.42105e+00 6.52025e-01
2.89840e+03 2.39512e+00 6.39612e-01
2.89920e+03 2.36022e+00 6.23516e-01
2.90000e+03 2.33484e+00 6.02974e-01
2.90080e+03 2.31235e+00 5.90323e-01
2.90160e+03 2.29216e+00 5.60452e-01
2.90230e+03 2.26091e+00 5.37954e-01
2.90310e+03 2.24659e+00 5.32135e-01
2.90390e+03 2.20376e+00 5.16408e-01
2.90470e+03 2.19821e+00 4.99896e-01
2.90550e+03 2.17330e+00 4.88090e-01
2.90630e+03 2.14715e+00 4.78812e-01
2.90700e+03 2.12870e+00 4.61298e-01
2.90780e+03 2.10922e+00 4.51569e-01
2.90860e+03 2.09643e+00 4.33197e-01
2.90940e+03 2.06573e+00 4.32553e-01
2.91020e+03 2.05351e+00 4.14376e-01
2.91090e+03 2.02830e+00 3.97948e-01
2.91170e+03 2.00933e+00 3.89798e-01
2.91250e+03 1.99832e+00 3.84152e-01
2.91330e+03 1.97335e+00 3.68194e-01
2.91410e+03 1.96051e+00 3.61460e-01
2.91480e+03 1.94304e+00 3.54907e-01
2.91560e+03 1.93270e+00 3.36912e-01
2.91640e+03 1.92014e+00 3.27838e-01
2.91720e+03 1.89852e+00 3.26216e-01
2.91800e+03 1.88163e+00 3.13292e-01
