# Measured transfer FRF for the exponentially tapered beam - accelerance in m/(s^2 N)
# frequency(Hz) real(accelerance) imag(accelerance)
2.18750e+02,5.22902e+00,2.03069e-01
2.19531e+02,5.16200e+00,1.60039e-01
2.20312e+02,4.99306e+00,2.17650e-01
2.21094e+02,4.99375e+00,2.31372e-01
2.21875e+02,4.80103e+00,2.02898e-01
2.22656e+02,4.74752e+00,1.76998e-01
2.23438e+02,4.64204e+00,1.51805e-01
2.24219e+02,4.58213e+00,1.57002e-01
2.25000e+02,4.47416e+00,1.39489e-01
2.25781e+02,4.41997e+00,1.33629e-01
2.26562e+02,4.41157e+00,1.61510e-01
2.27344e+02,4.33949e+00,1.52506e-01
2.28125e+02,4.23148e+00,1.25806e-01
2.28906e+02,4.20732e+00,1.66388e-01
2.29688e+02,4.11988e+00,1.48494e-01
2.30469e+02,4.09742e+00,1.50513e-01
2.31250e+02,4.01676e+00,1.24452e-01
2.32031e+02,3.94939e+00,8.96126e-02
2.32812e+02,3.95487e+00,8.54929e-02
2.33594e+02,3.92514e+00,1.15510e-01
2.34375e+02,3.83435e+00,8.89172e-02
2.35156e+02,3.81082e+00,9.46570e-02
2.35938e+02,3.79736e+00,6.63099e-02
2.36719e+02,3.74557e+00,1.34355e-01
2.37500e+02,3.67191e+00,9.63969e-02
2.38281e+02,3.60309e+00,1.07141e-01
2.39062e+02,3.56188e+00,1.60164e-01
2.39844e+02,3.57120e+00,2.23057e-01
2.40625e+02,3.55041e+00,2.40929e-01
2.41406e+02,3.44962e+00,2.47879e-01
2.42188e+02,3.58094e+00,3.42979e-01
2.42969e+02,3.55771e+00,4.09172e-01
2.43750e+02,3.65061e+00,4.49594e-01
2.44531e+02,3.86564e+00,5.41971e-01
2.45312e+02,3.87381e+00,5.48625e-01
2.46094e+02,3.82108e+00,3.83025e-01
2.46875e+02,3.99188e+00,3.48827e-01
2.47656e+02,3.97146e+00,2.83386e-01
2.48438e+02,3.97100e+00,1.68438e-01
2.49219e+02,3.95096e+00,1.21475e-01
2.50000e+02,3.93080e+00,1.71264e-01
2.50781e+02,3.92982e+00,2.15018e-01
2.51562e+02,3.89926e+00,9.45859e-02
2.52344e+02,3.92533e+00,9.50249e-02
2.53125e+02,3.91166e+00,1.14432e-01
2.53906e+02,3.92357e+00,1.29633e-01
